Tweet_content,Sentiment Score
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt catswithnohope being kept company by one of the many hospital cats❤️ https//tco/enhww6jw6e,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
j_algonquin govandybeshear yes   they get money for each positive diagnosis  then its up to the hospital to be h… https//tco/b9yqqdm4qt,1
rt teslimalabi_ remember,0
rt _lauryncalo22 all my people in the valley/la,0
rt theplacardguy tweet for help dated 20th october but sonu sir antaryami hain,0
rational571 repsforbiden and hospital ers,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt ricardoaronski1 es insoportable la cantidad de muertos dentro del personal sanitario y lo único que hace la sociedad por ellos es ped…,0
la periodista de telemadrid ha puesto en un aprieto a ayuso con el nuevo hospital y ésta está perdiendo los nervios… https//tco/aie0nqvbpa,0
rt sonusood that’s the best part brotheri find a needy amp they somehow find me it’s about,0
“intentions”,0
rt _dammyb_ 💔,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt jon_statistics on 23rd october up to 517 people recovered from the corona virus and were released from hospital in england,-1
yes up to…,0
rt mumblesrescue tasked to an injured surfer at langland bay this afternoon we administered first aid and let the casualty comfortable…,-1
so,0
ayuso,0
rt drdagly we are implementing surge protocols in our hospital,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt realvictor__ kidon hospital bed will you visit me when i'm discharged,0
nurse no,0
ogundamisi can you imagine stealing hospital blinder to do what with it,-1
rt joshdorner in “we are not going to get control of the pandemic” news https//tco/iwdom1f9a6,0
rt govabbott tdem is establishing an alternate care site in el paso to expand hospital capacity and assist with the region’s covid19 r…,0
rt emeliobedelio this is my friends partner who is in a critical condition we must find this driver,-1
please share coventry ,0
hit and…,0
nos robamos el papel de baño del hospital y la broma es para nosotros porque es de hoja sencilla,0
rt esthernevado os tengo que decir algo ,0
en mi casa somos positivos,0
rt _lauryncalo22 all my people in the valley/la,0
rt drericding new—texas’s epidemic so bad now,-2
cmilatwices come alguma meu amor,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt lovrega mejor paga los impuestos que adeudas avaro,0
rt noevei78 a tods negacionistas,0
gracia gv,0
rt jesselehrich trump at the debate,1
there was a very big spike in texas it’s now gone,0
davidgokhshtein no sunday isn’t a good day to try to get in the hospital i will go tomorrow to the doctor if it hasn’t gone down,1
rt sawako_rose one day i just want to wake up,0
rt macarenandrealb aviso de utilidad publica,0
el servel publicó mal la dirección del colegio san constantino el la reina,0
rt somtosocial i lay on my hospital bed for two days this week,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
and you stupid ass mf thinks its ok to clap back to a stupid tweet with even stupider bullshit please go seek help… https//tco/hon57ovuqu,-3
rt file411 here realdonaldtrump makes a disgusting and vile claim with absolutely zero facts to support,-1
“doctors get more money and hos…,0
rt fortmaxceo channelstv pls if you know anyone in any  hospital who is unable to pay his/her bills because of financial difficulties,-2
rt noevei78 a tods negacionistas,0
rt _lauryncalo22 all my people in the valley/la,0
"rt gregggonsalves ""dr johnson urged parliament to grant leicester a local act recognising the leicester method",0
1 prompt notificatio…,1
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt paidandprettyyy it’s the fact that y’all really let men beat on y’all baby put ya hands on me and ima grab something hard and heavy a…,-1
preciso urgentemente ir pro hospital meu deus,0
🙏,0
donnawarburton1 this is the latest data on track and trace below on testing  658% of community and mass testing… https//tco/tx8d1syvon,0
ayuso diciendo q el personal sanitario del nuevo hospital va a ser del resto de hospitalesy se queda tan ancha,0
rt _lauryncalo22 all my people in the valley/la,0
salutcat podré anar a recollir al meu marit a la feina surt a les 22 h del hospital on treballa,0
la ida acaba de decir que va a quitar médicos de otros hospitales para el nuevo hospital de valdebebas si así es… https//tco/ta9gc6ffhb,0
rt afondoedomex intentó escapar lo capturaron en una terminal de camiones en el edoméx,0
http…,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
sugar mamas cash app in his bio,0
rt foogatwo nj covid19 ,0
ever wonder what testing has cost us in nj we're now approaching $450,1
someone's son brother everything,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt advocatemahere the money that was abused at those fruitless sanctions marches should've been devoted to buying hospital supplies sadl…,-2
rt somtosocial i lay on my hospital bed for two days this week,0
elpasotxgov elpasotimes https//tco/6psezsikew,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt catswithnohope zorro has a serious amp rare issue that was found on his xrays his stomach is twisting and can be fatal he is being refer…,-2
idiazayuso el hospital de valdebebas tendrá todo el personal y medios,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt noemomow según me dijeron a mi,0
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt betoorourke just got off the phone w a woman whose dad amp mom have covid and are at providence hospital in el paso her dad is a korea…,1
rt elnonio donnawarburton1 this is the latest data on track and trace below on testing  658% of community and mass testing in person…,0
realdonaldtrump superspreaderevent trumpknewanddidnothing trumpdeathtoll225k,0
rt frasernelson at the peak of covid hospital cases,0
"rt atrupar trump claims that other countries have fewer coronavirus cases because they only test when ""somebody comes into the hospital a…",1
"rt ddale8 as the president says things are going ""beautifully"" and that we're just catching mild cases because we're doing so much testin…",0
i just raised $2500 usd for my local children’s hospital through  extralife donate today amp help me reach my goal https//tco/zgfdenaki6,0
jenkirkman yep  i'd be scared as hell to go to a hospital or even the doctor's office right now,-1
rt jaefans_global jaejoong was spotted at the funeral hall of seoul samsung hospital on 10/25,0
https//tco/pqo1bp3an4,0
kim jaejoong wh…,0
cuantos médicos va a contratar para el nuevo hospital,0
ayuso voy a reorganizar los médicos de otros hospitales,0
 siniestro total,0
local oeiras parque,0
lotação 6 pessoas ,0
"eu acho que ""cada um sabe de si"" 🤷‍♀️",0
é como numa cama de hospi… https//tco/kblxyswidd,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt _lauryncalo22 all my people in the valley/la,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt pastelepatrol stop coming here to escape stop coming here cuz the flights are cheap stop endangering our communities and our hospita…,-1
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
rt codeofvets hvac vet in battle creek mi area,0
do we have an hvac vet to assist a vet in replacing or repairhis heating unit zip code…,0
not an army talking about fainting lmao,0
rt chidiodinkalu folorunsho olabisi was listed missing following the lekkimassacre ,0
his body was found by his relatives at the mortuar…,0
rt ctvcalgary calgary's covid-19 field hospital hasn't seen a single patient with the illness yyc https//tco/t58azxvvww,0
rt marintegracion idiazayuso “el hospital de pandemias estará listo el 31 de octubre,0
"díaz ayuso cogerá personal sanitario de otros hospitales madrileños para mandarlo al hospital ""nuevo” es decir quit… https//tco/r6haldmvrt",0
rt jeremyswallace new federal disaster teams are now also heading for el paso this week to deal with the surge in covid-19 hospitalizati…,-1
😞,0
rt miamiherald icymi a miami-dade nurse practitioner and mother of a 2-year-old said she was deliberately exposed to covid by a miami ph…,0
rt realvictor__ kidon hospital bed will you visit me when i'm discharged,0
